feature_id	logFC	AveExpr	t	P.Value	adj.P.Val	B	contrast	logFC_direction
NR_146386	-1.18600129553873	-0.854046252962738	-6.45517056834664	6.19101200784142e-10	1.25317863506903e-08	12.0777834101226	bacterial_vs_viral	higher_in_viral
NM_198229	-1.11355046956192	0.407645741021035	-6.45221391075637	6.29439960869286e-10	1.27281797547268e-08	12.0616753312211	bacterial_vs_viral	higher_in_viral
NM_001177718	-1.27301161998931	0.683154914535467	-6.45120184011053	6.33017740459407e-10	1.27875977691391e-08	12.0561626763659	bacterial_vs_viral	higher_in_viral
NM_001177716	-1.26073999210779	0.71659441276955	-6.45067284456621	6.34895735500369e-10	1.28125931526457e-08	12.0532815257559	bacterial_vs_viral	higher_in_viral
NM_001320351	1.00348262602968	2.40622244974933	6.44883217603605	6.41473053235671e-10	1.29322778141736e-08	12.0432576858553	bacterial_vs_viral	higher_in_bacterial
NM_001267822	1.24103512295161	0.213734513283196	6.44836266883745	6.43161438530358e-10	1.29532584180953e-08	12.0407011802304	bacterial_vs_viral	higher_in_bacterial
NM_022873	-2.34307872687123	6.83606418229469	-6.44972240409147	6.5565717274059e-10	1.31916376233793e-08	12.0238263074801	bacterial_vs_viral	higher_in_viral
NM_001363699	-1.21289286070441	-0.624152061495826	-6.44230349148834	6.65346174408843e-10	1.33731237608065e-08	12.0077200644639	bacterial_vs_viral	higher_in_viral
NM_145055	-1.26918580231129	3.25980313340082	-6.43907058640945	6.77488573112161e-10	1.36035080056929e-08	11.9901316405585	bacterial_vs_viral	higher_in_viral
NM_014290	-1.24922270592168	4.21056148300784	-6.43831635511283	6.80352523883281e-10	1.36473120613257e-08	11.9860291742901	bacterial_vs_viral	higher_in_viral
NM_001272107	1.09459775540835	-0.497796949696758	6.43604122261856	6.8906380551632e-10	1.38082034534277e-08	11.9736561437654	bacterial_vs_viral	higher_in_bacterial
NM_001302123	-2.1368704964384	-3.86095163024108	-6.43477069337159	6.93976105135098e-10	1.38927208474443e-08	11.9667478494548	bacterial_vs_viral	higher_in_viral
NM_144575	2.13165659838079	-3.67588702940158	6.43308225422967	7.00557424533163e-10	1.40104479332387e-08	11.9575687074431	bacterial_vs_viral	higher_in_bacterial
NM_004786	1.17214518041337	4.36437009832411	6.4321520058748	7.04209553259586e-10	1.40694174382003e-08	11.9525121601949	bacterial_vs_viral	higher_in_bacterial
NM_001329671	-1.63838609252697	2.76167110967496	-6.43100603578236	7.08734303244812e-10	1.41375443283054e-08	11.9462837149384	bacterial_vs_viral	higher_in_viral
NM_001172304	-0.89717351641374	0.241101376247421	-6.43093056302649	7.09033299729502e-10	1.41375443283054e-08	11.945873541185	bacterial_vs_viral	higher_in_viral
NM_001282397	-1.50819138603445	-0.54925897896407	-6.42952064323024	7.14641725255554e-10	1.42351791467986e-08	11.9382116294328	bacterial_vs_viral	higher_in_viral
NM_198194	1.01741091165288	5.39472267203788	6.42846438888868	7.18871841888565e-10	1.43051920058999e-08	11.9324724044363	bacterial_vs_viral	higher_in_bacterial
NM_014949	-0.962628840468442	4.02630396853424	-6.42812678432548	7.20229066806155e-10	1.43179533867359e-08	11.9306381470941	bacterial_vs_viral	higher_in_viral
NM_001080123	-1.28884163132318	1.08708415050124	-6.42496144199791	7.33077236558837e-10	1.45446351921504e-08	11.9134436207369	bacterial_vs_viral	higher_in_viral
NR_145671	0.90936344868243	2.85389139286992	6.42495923617798	7.33086267997778e-10	1.45446351921504e-08	11.9134316405105	bacterial_vs_viral	higher_in_bacterial
NM_001252271	-1.54364289638846	-0.388402876251953	-6.42419192605743	7.36234554981775e-10	1.4592621273618e-08	11.9092644075728	bacterial_vs_viral	higher_in_viral
NM_001080826	-1.06403537183599	2.43354515116605	-6.41958350833634	7.55424134123122e-10	1.49581458003251e-08	11.8842435581307	bacterial_vs_viral	higher_in_viral
NM_001291424	-1.20732475482435	4.35124574187283	-6.41812978085729	7.61578743595246e-10	1.50650972237006e-08	11.8763533164696	bacterial_vs_viral	higher_in_viral
NM_001277951	-1.18420160165083	-1.03021474339936	-6.41729302503567	7.65143588122265e-10	1.51206587142857e-08	11.871812311048	bacterial_vs_viral	higher_in_viral
NM_001286806	-1.38140473711721	0.377563060730137	-6.41679988176711	7.67252200776906e-10	1.51473610694347e-08	11.8691362562022	bacterial_vs_viral	higher_in_viral
NM_017919	-1.00217976022224	4.02602660637119	-6.41315374828167	7.83020566731827e-10	1.54434204280767e-08	11.8493548681056	bacterial_vs_viral	higher_in_viral
NM_173558	-1.24569074578035	5.84454149402075	-6.41070213429218	7.93801424358441e-10	1.56406253061522e-08	11.8360585232403	bacterial_vs_viral	higher_in_viral
NM_002498	-1.21106046289974	-0.954881593638768	-6.40890848730692	8.01781066530148e-10	1.57694521611788e-08	11.8263329140457	bacterial_vs_viral	higher_in_viral
NM_015368	-1.34744002638107	1.63437662266018	-6.40887814304614	8.01916738232853e-10	1.57694521611788e-08	11.8261683961003	bacterial_vs_viral	higher_in_viral
NM_001254759	0.893832298089265	2.60751866812399	6.40668278154533	8.11792406087235e-10	1.59479728186037e-08	11.8142672135812	bacterial_vs_viral	higher_in_bacterial
NM_001348400	0.896444378174076	2.73686935896368	6.40612068312632	8.1434009901918e-10	1.59823234939005e-08	11.81122050303	bacterial_vs_viral	higher_in_bacterial
NM_006834	1.0402178259071	6.10550771785906	6.40403445872699	8.23864647752868e-10	1.6153401069029e-08	11.7999142898299	bacterial_vs_viral	higher_in_bacterial
NM_001270551	-1.58231288698067	-0.813579323955209	-6.39996233430391	8.42771795187874e-10	1.65079266718534e-08	11.7778529775998	bacterial_vs_viral	higher_in_viral
NM_001363482	0.901293387702921	0.447690755357046	6.3994535698207	8.45163749253104e-10	1.65385810384666e-08	11.7750973626816	bacterial_vs_viral	higher_in_bacterial
NM_001300	-1.09242833748666	5.24461106957832	-6.39900646434045	8.47271313975666e-10	1.65636158437921e-08	11.7726758370384	bacterial_vs_viral	higher_in_viral
NM_001287513	-1.25212941262819	-1.14318415745445	-6.39778343049138	8.5306283867653e-10	1.66605504987226e-08	11.7660524832725	bacterial_vs_viral	higher_in_viral
NR_104000	-1.15836768288892	-1.02328291698194	-6.3964213750253	8.59558421577748e-10	1.67710330469594e-08	11.7586772977186	bacterial_vs_viral	higher_in_viral
NM_006278	0.886361704435029	2.65454746091145	6.39607810812059	8.61203090429244e-10	1.67867452295268e-08	11.7568187674822	bacterial_vs_viral	higher_in_bacterial
NM_145693	-0.893952561263811	-0.306334012212989	-6.39549472857387	8.64005280859e-10	1.68249674896778e-08	11.7536603691206	bacterial_vs_viral	higher_in_viral
NM_032974	-1.18586035613878	0.505029929148848	-6.3943204993535	8.69672705504342e-10	1.69188564565966e-08	11.7473037399987	bacterial_vs_viral	higher_in_viral
NR_138571	-1.31947542402042	-1.04913250947325	-6.39107471929972	8.85528990444257e-10	1.72105872496547e-08	11.7297371234772	bacterial_vs_viral	higher_in_viral
NR_146060	1.21464114289445	-0.328345171879229	6.38775785643169	9.02025603257024e-10	1.75038107963902e-08	11.7117922415947	bacterial_vs_viral	higher_in_bacterial
NR_038257	0.997209744462703	2.48231660982213	6.38768993136326	9.02366564882157e-10	1.75038107963902e-08	11.7114248216819	bacterial_vs_viral	higher_in_bacterial
NM_001322330	1.39865502747872	-1.38124247693513	6.38667051966386	9.07498898464806e-10	1.75863085953466e-08	11.7059109538082	bacterial_vs_viral	higher_in_bacterial
NM_001354234	-1.03695214749772	0.152741426006305	-6.38359457672159	9.23159315350174e-10	1.78724715853709e-08	11.6892773034591	bacterial_vs_viral	higher_in_viral
NM_001019	1.84126098630548	6.64702054357861	6.38327895003665	9.24781177456345e-10	1.78865558684231e-08	11.6875708192697	bacterial_vs_viral	higher_in_bacterial
NM_013396	-1.02063169103195	2.78063705675315	-6.3826011804379	9.28273383376361e-10	1.79328948366176e-08	11.6839065533495	bacterial_vs_viral	higher_in_viral
NM_001320972	-1.50644260982682	-0.707688777562402	-6.38246620241542	9.28970401056846e-10	1.79328948366176e-08	11.6831768461968	bacterial_vs_viral	higher_in_viral
NM_001080122	-1.27764799607334	1.1168695893662	-6.38205357171384	9.31104385809212e-10	1.79567566169705e-08	11.6809461828195	bacterial_vs_viral	higher_in_viral
NM_003328	-1.55645205467754	2.09403170876792	-6.38141753299962	9.34403187061009e-10	1.80030147765252e-08	11.6775079833477	bacterial_vs_viral	higher_in_viral
NM_007118	-1.16987388435201	1.1753094210399	-6.38111540365944	9.35974190120702e-10	1.80159266874147e-08	11.6758748634531	bacterial_vs_viral	higher_in_viral
NM_001146106	-1.08960729615372	6.08701930494911	-6.37698547785889	9.57710527880071e-10	1.84165892760323e-08	11.6535565289924	bacterial_vs_viral	higher_in_viral
NM_001206542	-1.13981129494585	0.0207096986691243	-6.37681134109491	9.58637835402357e-10	1.84167128436232e-08	11.6526157072009	bacterial_vs_viral	higher_in_viral
NM_007145	-1.32749177546129	1.22673021844426	-6.37571553739344	9.64493426069834e-10	1.85114242111042e-08	11.6466957391174	bacterial_vs_viral	higher_in_viral
NM_145663	-1.18598761187911	-0.495119884937684	-6.37392465595968	9.74138914108627e-10	1.86690599356457e-08	11.6370222187343	bacterial_vs_viral	higher_in_viral
NM_001105552	-1.20816418092291	-0.958011097787897	-6.37384434744684	9.74573657323569e-10	1.86690599356457e-08	11.6365884735806	bacterial_vs_viral	higher_in_viral
NM_001272105	1.14546538881416	-0.631250061759996	6.37347853207928	9.76556377526455e-10	1.8679856498281e-08	11.6346127583557	bacterial_vs_viral	higher_in_bacterial
NR_134469	-1.13826268090547	1.06175929784701	-6.37331040125069	9.77468974310703e-10	1.8679856498281e-08	11.6337047350287	bacterial_vs_viral	higher_in_viral
NR_144517	-0.967912364811506	-0.00686963290520997	-6.37315459886619	9.78315400673049e-10	1.8679856498281e-08	11.632863308854	bacterial_vs_viral	higher_in_viral
NM_001294145	-1.49894842853662	3.38439411327665	-6.3730519553659	9.78873424181131e-10	1.8679856498281e-08	11.6323089803638	bacterial_vs_viral	higher_in_viral
NM_001285440	-1.61637603987222	2.146510668061	-6.37204039845175	9.84389508818994e-10	1.87672123802393e-08	11.6268463795962	bacterial_vs_viral	higher_in_viral
NM_018441	1.14425545177763	2.78936021825344	6.3706952231386	9.91772113317136e-10	1.88899528516471e-08	11.6195831172057	bacterial_vs_viral	higher_in_bacterial
NM_001144883	-1.40485747150006	-1.92627049388302	-6.36799210225654	1.00677207888697e-09	1.91574070462993e-08	11.6049908904071	bacterial_vs_viral	higher_in_viral
NM_023035	-1.50383427312959	-1.18814777893598	-6.36733984122487	1.01042476967743e-09	1.9208635901881e-08	11.601470447409	bacterial_vs_viral	higher_in_viral
NR_111941	1.34478391936814	0.275934846341008	6.36700066900657	1.0123292854433e-09	1.9226565412707e-08	11.599639935979	bacterial_vs_viral	higher_in_bacterial
NR_027161	1.24079565252633	1.87122517543801	6.36554749193001	1.02052910499081e-09	1.93639104086444e-08	11.5917979179231	bacterial_vs_viral	higher_in_bacterial
NM_001272104	1.0952149709865	-0.493894101968601	6.36147231950787	1.04387326515751e-09	1.97880771847252e-08	11.5698130946096	bacterial_vs_viral	higher_in_bacterial
NM_182314	-1.11814096583409	-0.0112175165492478	-6.36040959848271	1.05004658340166e-09	1.98862515354639e-08	11.5640815296308	bacterial_vs_viral	higher_in_viral
NM_001321705	0.906136746215069	6.43600856712859	6.35965698198441	1.05444016758054e-09	1.99505666144212e-08	11.5600228554788	bacterial_vs_viral	higher_in_bacterial
NM_145870	0.839272733022438	0.75586943062487	6.35795515447863	1.06444162563588e-09	2.01023557271888e-08	11.550846564797	bacterial_vs_viral	higher_in_bacterial
NR_049750	0.923633385540798	4.9554145697622	6.35794984748436	1.06447295940262e-09	2.01023557271888e-08	11.5508179520657	bacterial_vs_viral	higher_in_bacterial
NM_001348396	0.888109251893908	2.7644231916141	6.35311306316546	1.0934100595236e-09	2.06293469626532e-08	11.5247473371385	bacterial_vs_viral	higher_in_bacterial
NM_005116	-0.945381231181439	2.93340338841493	-6.35291476722953	1.09461273454209e-09	2.06325731179145e-08	11.5236788051515	bacterial_vs_viral	higher_in_viral
NM_203327	-0.936855092163158	2.91527601084347	-6.35002667458192	1.11227699224155e-09	2.09457886702813e-08	11.5081187649289	bacterial_vs_viral	higher_in_viral
NR_137633	-1.19012876702489	1.03760154405427	-6.34598698775548	1.13745471880809e-09	2.1399771327792e-08	11.4863626766641	bacterial_vs_viral	higher_in_viral
NM_001352561	-0.99464097981107	2.74357926733707	-6.34511879678083	1.14293836308591e-09	2.14827296272135e-08	11.4816882284537	bacterial_vs_viral	higher_in_viral
NM_033249	-0.919866053950121	2.97271382091597	-6.34272960842905	1.15816314873478e-09	2.17484552221098e-08	11.4688268626629	bacterial_vs_viral	higher_in_viral
NR_045044	-1.04508811182803	-0.781491432915132	-6.34234857166275	1.16060958272924e-09	2.17739503236417e-08	11.4667759984885	bacterial_vs_viral	higher_in_viral
NM_001281736	-1.11155753297508	-0.0580097306890558	-6.3421048549315	1.16217701588666e-09	2.178292234369e-08	11.465464280974	bacterial_vs_viral	higher_in_viral
NM_001144920	-1.21310759302003	-1.2131883411614	-6.34072230062791	1.1711081266017e-09	2.19297672508496e-08	11.4580238514664	bacterial_vs_viral	higher_in_viral
NM_001004340	0.95317401588439	4.70248143155911	6.33940120538818	1.17970512027989e-09	2.20700867170043e-08	11.4509152395225	bacterial_vs_viral	higher_in_bacterial
NM_001320833	0.965620579381384	-0.163838865664869	6.33830227204917	1.18690355160828e-09	2.21840038585178e-08	11.4450028408397	bacterial_vs_viral	higher_in_bacterial
NM_138336	1.26774964653152	0.210161176241249	6.33745253167503	1.19249920251817e-09	2.22677792261072e-08	11.4404316258834	bacterial_vs_viral	higher_in_bacterial
NM_005544	-1.98751281095014	-0.799781896397275	-6.33601781303463	1.20200581022091e-09	2.24243602598955e-08	11.4327144739841	bacterial_vs_viral	higher_in_viral
NM_183075	-1.47030380046118	1.06249692465692	-6.3353961013437	1.20614839674361e-09	2.24806726807786e-08	11.429370755208	bacterial_vs_viral	higher_in_viral
NM_001099269	-0.979485726844059	1.30714030558264	-6.33357930502597	1.21833450505209e-09	2.26866590004998e-08	11.4196009002093	bacterial_vs_viral	higher_in_viral
NM_001008239	-1.25975425294857	3.29893958347011	-6.33230408630749	1.22696006226334e-09	2.2826022590888e-08	11.4127445667687	bacterial_vs_viral	higher_in_viral
NM_024628	-1.03619166982767	-0.715372393622254	-6.33209604686311	1.22837291024524e-09	2.28310686170952e-08	11.4116261153436	bacterial_vs_viral	higher_in_viral
NM_020998	1.18560409654313	0.322649811156347	6.33026897950718	1.24084974060662e-09	2.30415542826294e-08	11.4018046372016	bacterial_vs_viral	higher_in_bacterial
NM_032590	-0.855508732259263	2.79823534548479	-6.32987064138923	1.24358640854859e-09	2.3070950449502e-08	11.3996636187565	bacterial_vs_viral	higher_in_viral
NM_032638	-1.73300865894036	0.146945850852109	-6.32833801513492	1.25417120774472e-09	2.32457553138893e-08	11.3914268258771	bacterial_vs_viral	higher_in_viral
NM_199127	1.11033801464299	0.10854693114618	6.32719715019439	1.26210771544317e-09	2.33711964825444e-08	11.3852963879216	bacterial_vs_viral	higher_in_bacterial
NM_130853	-1.49454470362896	-2.25560294839791	-6.32522698295163	1.27592949213458e-09	2.35847063467538e-08	11.3747115274438	bacterial_vs_viral	higher_in_viral
NM_130854	-1.5001133385602	-2.21659260377393	-6.32506458441252	1.27707540683311e-09	2.35847063467538e-08	11.3738391336225	bacterial_vs_viral	higher_in_viral
NM_145052	-1.3052554089047	-0.454947898366624	-6.32505037665514	1.27717570746209e-09	2.35847063467538e-08	11.3737628112745	bacterial_vs_viral	higher_in_viral
NM_032423	-0.990504661162282	1.26466961195351	-6.32436809060344	1.28200145956406e-09	2.36519808024185e-08	11.3700977956293	bacterial_vs_viral	higher_in_viral
NM_001168683	-1.1502648781565	1.4351426605254	-6.32382274210402	1.28587152279415e-09	2.3701515745954e-08	11.3671685637069	bacterial_vs_viral	higher_in_viral
NM_001283041	-0.991854153824158	2.69558417486438	-6.32110191069357	1.30535177776106e-09	2.40340298228374e-08	11.3525568143875	bacterial_vs_viral	higher_in_viral
NM_000566	1.18736568771262	7.15023267785068	6.32089475674789	1.30684673572876e-09	2.40340298228374e-08	11.3514445119355	bacterial_vs_viral	higher_in_bacterial
NM_007216	-1.18755216517217	1.37217689970208	-6.32080201038237	1.30751659819227e-09	2.40340298228374e-08	11.3509465234268	bacterial_vs_viral	higher_in_viral
NM_004914	1.01755182702881	-0.210734915439784	6.31669675823184	1.33750669322144e-09	2.45627147453954e-08	11.328909113485	bacterial_vs_viral	higher_in_bacterial
NM_005475	-1.14378823950882	4.49692192608026	-6.31563749985111	1.34535377335057e-09	2.46841560671909e-08	11.3232245459623	bacterial_vs_viral	higher_in_viral
NM_001270552	-1.59692362198118	-1.25148686838509	-6.31474129907525	1.35202816344242e-09	2.47838783141018e-08	11.3184155611066	bacterial_vs_viral	higher_in_viral
NM_207381	1.37222716365695	-1.2028045435352	6.31396677598686	1.35782252578038e-09	2.48673010009907e-08	11.3142598827026	bacterial_vs_viral	higher_in_bacterial
NM_003244	-0.872425336437106	0.108605668106097	-6.31318352059603	1.36370698806752e-09	2.49522196288769e-08	11.3100577171711	bacterial_vs_viral	higher_in_viral
NM_001285439	-1.57404159488397	2.21280234013396	-6.31073393427121	1.38227222830226e-09	2.52626403818693e-08	11.296918059808	bacterial_vs_viral	higher_in_viral
NM_001367934	-0.932335543082481	3.89128646666019	-6.31061253547626	1.38319872084338e-09	2.52626403818693e-08	11.2962669664879	bacterial_vs_viral	higher_in_viral
NM_001349208	-0.91391060796893	-0.345018380583499	-6.31023073417076	1.38611652820308e-09	2.52928325251217e-08	11.2942193243815	bacterial_vs_viral	higher_in_viral
NM_001012967	-1.01387128544136	5.75305613956738	-6.30964338861756	1.39061694072474e-09	2.53518215109883e-08	11.2910694967605	bacterial_vs_viral	higher_in_viral
NR_148200	-1.38421766641503	-0.317247526748971	-6.30726079728572	1.40902050905123e-09	2.56639354831654e-08	11.2782942146555	bacterial_vs_viral	higher_in_viral
NM_001837	-1.20625617911994	1.78794334917337	-6.30617040862018	1.4175223529277e-09	2.57952953013658e-08	11.2724487659508	bacterial_vs_viral	higher_in_viral
NM_170776	0.94430317872536	7.47333903494822	6.30387795493469	1.43556122682975e-09	2.60998081594255e-08	11.2601615121355	bacterial_vs_viral	higher_in_bacterial
