scoring_population	base_sample_id	projection_role	final_module_id	final_module_label	final_module_direction	gsva_score
main_all_projected_reference	Control_30	secondary_control_context	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.424627697610071
main_all_projected_reference	Control_31	secondary_control_context	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.0336515666872807
main_all_projected_reference	Control_32	secondary_control_context	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.0795306757138819
main_all_projected_reference	Control_33	secondary_control_context	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.111502445842068
main_all_projected_reference	Control_34	secondary_control_context	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.010907075311668
main_all_projected_reference	Control_35	secondary_control_context	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.220187390041324
main_all_projected_reference	Control_36	secondary_control_context	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.0120535415291294
main_all_projected_reference	Control_37	secondary_control_context	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.149841687590122
main_all_projected_reference	Control_38	secondary_control_context	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.132658389048074
main_all_projected_reference	Control_39	secondary_control_context	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.288893055034788
main_all_projected_reference	Control_40	secondary_control_context	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.555179502607299
main_all_projected_reference	Control_41	secondary_control_context	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.035902337747766
main_all_projected_reference	Control_42	secondary_control_context	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.168642935546516
main_all_projected_reference	Control_43	secondary_control_context	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.136920791759501
main_all_projected_reference	Control_44	secondary_control_context	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.245762931493283
main_all_projected_reference	Control_45	secondary_control_context	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.335118035037455
main_all_projected_reference	Control_46	secondary_control_context	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.209246995339711
main_all_projected_reference	Control_47	secondary_control_context	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.296744383868848
main_all_projected_reference	Control_48	secondary_control_context	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.269590199238921
main_all_projected_reference	Control_49	secondary_control_context	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.059271781925285
main_all_projected_reference	Control_50	secondary_control_context	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.351050165209458
main_all_projected_reference	Control_51	secondary_control_context	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.00675647629290038
main_all_projected_reference	Control_52	secondary_control_context	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.388731995297422
main_all_projected_reference	Control_53	secondary_control_context	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.552112942960014
main_all_projected_reference	Control_54	secondary_control_context	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.161215820020343
main_all_projected_reference	Control_55	secondary_control_context	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.378381642512078
main_all_projected_reference	DefiniteBacterial_01	primary_bacterial	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.402482702482704
main_all_projected_reference	DefiniteBacterial_02	primary_bacterial	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.193963101994042
main_all_projected_reference	DefiniteBacterial_03	primary_bacterial	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.0782281272190454
main_all_projected_reference	DefiniteBacterial_04	primary_bacterial	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.214230734401883
main_all_projected_reference	DefiniteBacterial_05	primary_bacterial	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.279910424723104
main_all_projected_reference	DefiniteBacterial_06	primary_bacterial	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.409111516851454
main_all_projected_reference	DefiniteBacterial_07	primary_bacterial	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.36211460383313
main_all_projected_reference	DefiniteBacterial_08	primary_bacterial	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.298990306946689
main_all_projected_reference	DefiniteBacterial_09	primary_bacterial	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.202942123276066
main_all_projected_reference	DefiniteBacterial_10	primary_bacterial	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.234894821640994
main_all_projected_reference	DefiniteBacterial_11	primary_bacterial	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.322940379403795
main_all_projected_reference	DefiniteBacterial_12	primary_bacterial	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.22914653784219
main_all_projected_reference	DefiniteBacterial_13	primary_bacterial	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.21351235241792
main_all_projected_reference	DefiniteBacterial_14	primary_bacterial	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.328428233859289
main_all_projected_reference	DefiniteBacterial_15	primary_bacterial	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.276605827729747
main_all_projected_reference	DefiniteBacterial_16	primary_bacterial	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.153420663868952
main_all_projected_reference	DefiniteBacterial_17	primary_bacterial	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.245236840481041
main_all_projected_reference	DefiniteBacterial_18	primary_bacterial	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.207374689176809
main_all_projected_reference	DefiniteBacterial_19	primary_bacterial	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.37248259393521
main_all_projected_reference	DefiniteBacterial_20	primary_bacterial	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.108838630749101
main_all_projected_reference	DefiniteBacterial_21	primary_bacterial	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.330327151676454
main_all_projected_reference	DefiniteBacterial_22	primary_bacterial	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.0828693253072485
main_all_projected_reference	DefiniteBacterial_23	primary_bacterial	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.12561425724691
main_all_projected_reference	DefiniteBacterial_24	primary_bacterial	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.475603308265368
main_all_projected_reference	DefiniteBacterial_25	primary_bacterial	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.276676204315413
main_all_projected_reference	DefiniteBacterial_26	primary_bacterial	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.0453239519202578
main_all_projected_reference	DefiniteBacterial_27	primary_bacterial	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.28364779874214
main_all_projected_reference	DefiniteBacterial_28	primary_bacterial	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.0954634594379907
main_all_projected_reference	DefiniteBacterial_29	primary_bacterial	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.318068836851308
main_all_projected_reference	DefiniteBacterial_30	primary_bacterial	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.234138964147996
main_all_projected_reference	DefiniteBacterial_31	primary_bacterial	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.302420859171262
main_all_projected_reference	DefiniteBacterial_32	primary_bacterial	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.076448755289844
main_all_projected_reference	DefiniteBacterial_33	primary_bacterial	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.304816915213891
main_all_projected_reference	DefiniteBacterial_34	primary_bacterial	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.416137058363547
main_all_projected_reference	DefiniteBacterial_35	primary_bacterial	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.246379485419259
main_all_projected_reference	DefiniteBacterial_36	primary_bacterial	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.0709838049573644
main_all_projected_reference	DefiniteBacterial_37	primary_bacterial	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.435916179337233
main_all_projected_reference	DefiniteBacterial_38	primary_bacterial	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.433384132745457
main_all_projected_reference	DefiniteBacterial_39	primary_bacterial	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.501226009371592
main_all_projected_reference	DefiniteBacterial_40	primary_bacterial	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.0200814032648212
main_all_projected_reference	DefiniteBacterial_41	primary_bacterial	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.0711251259142469
main_all_projected_reference	DefiniteBacterial_42	primary_bacterial	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.140774895145976
main_all_projected_reference	DefiniteBacterial_43	primary_bacterial	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.100021273427361
main_all_projected_reference	DefiniteBacterial_44	primary_bacterial	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.27107881058046
main_all_projected_reference	DefiniteBacterial_45	primary_bacterial	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.154231129864042
